,Unnamed: 0,User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Sum_purchase,GenderInt,AgeInt,Count_purchase
5058,5058,1005187,M,18-25,16,2,1,0,696118,0,1,68.0
5059,5059,1005190,F,36-45,0,2,1,0,170913,1,3,18.0
5060,5060,1005191,F,26-35,4,0,4,0,216742,1,2,21.0
5061,5061,1005192,M,26-35,7,2,3,1,159541,0,2,13.0
5062,5062,1005193,M,36-45,12,1,2,1,903375,0,3,103.0
5063,5063,1005194,M,26-35,7,2,3,1,286722,0,2,32.0
5064,5064,1005195,M,36-45,7,1,0,1,418845,0,3,40.0
5065,5065,1005196,M,55+,7,2,4,1,204519,0,6,35.0
5066,5066,1005197,F,55+,3,2,3,1,563450,1,6,62.0
5067,5067,1005198,F,18-25,4,1,0,0,968595,1,1,142.0
5068,5068,1005199,F,26-35,1,2,0,0,218286,1,2,22.0
5069,5069,1005200,F,36-45,15,2,2,0,318333,1,3,29.0
5070,5070,1005201,M,51-55,7,2,1,1,479743,0,5,54.0
5071,5071,1005202,M,18-25,4,2,1,1,154740,0,1,20.0
5072,5072,1005203,F,46-50,6,1,4,1,170121,1,4,17.0
5073,5073,1005204,M,51-55,13,2,4,1,248247,0,5,22.0
5074,5074,1005205,M,26-35,1,1,0,1,1894007,0,2,204.0
5075,5075,1005206,M,36-45,7,2,0,0,107337,0,3,10.0
5076,5076,1005207,M,26-35,0,0,3,1,96248,0,2,11.0
5077,5077,1005208,M,26-35,4,0,1,1,863136,0,2,67.0
5078,5078,1005209,M,51-55,1,2,4,0,817553,0,5,75.0
5079,5079,1005210,F,36-45,17,0,3,0,381788,1,3,35.0
5080,5080,1005212,M,18-25,2,1,4,0,226506,0,1,17.0
5081,5081,1005213,M,18-25,0,2,2,0,134883,0,1,18.0
5082,5082,1005214,F,36-45,9,2,1,0,87890,1,3,18.0
5083,5083,1005215,F,55+,6,2,1,1,123427,1,6,10.0
5084,5084,1005216,M,18-25,2,2,1,0,86790,0,1,12.0
5085,5085,1005217,M,26-35,17,1,3,0,767837,0,2,78.0
5086,5086,1005218,M,18-25,0,2,1,0,317779,0,1,25.0
5087,5087,1005219,M,18-25,4,1,2,1,850118,0,1,59.0
5088,5088,1005220,M,26-35,7,1,4,0,3068485,0,2,361.0
5089,5089,1005221,F,55+,1,2,1,0,137971,1,6,15.0
5090,5090,1005222,M,26-35,12,1,1,0,1280515,0,2,164.0
5091,5091,1005223,M,55+,10,2,1,1,931319,0,6,119.0
5092,5092,1005224,M,36-45,1,0,1,1,130238,0,3,14.0
5093,5093,1005225,M,18-25,4,2,4,1,997200,0,1,104.0
5094,5094,1005226,M,36-45,0,1,1,0,491082,0,3,40.0
5095,5095,1005228,M,0-17,0,2,4,0,126782,0,0,13.0
5096,5096,1005229,M,26-35,0,2,0,0,364128,0,2,35.0
5097,5097,1005230,M,26-35,12,1,4,0,775255,0,2,67.0
5098,5098,1005231,M,36-45,7,2,1,0,180269,0,3,14.0
5099,5099,1005232,M,26-35,4,2,1,1,767683,0,2,66.0
5100,5100,1005233,M,26-35,5,1,0,1,551853,0,2,56.0
5101,5101,1005234,F,26-35,0,0,4,1,882049,1,2,101.0
5102,5102,1005235,M,26-35,4,2,1,0,225632,0,2,19.0
5103,5103,1005236,M,26-35,14,2,1,1,643773,0,2,67.0
5104,5104,1005237,M,26-35,7,1,4,1,331467,0,2,30.0
5105,5105,1005238,F,51-55,16,2,1,0,72958,1,5,10.0
5106,5106,1005239,M,36-45,7,1,2,1,1425422,0,3,154.0
5107,5107,1005240,F,26-35,0,2,1,1,184849,1,2,22.0
5108,5108,1005241,F,26-35,4,0,4,0,415339,1,2,53.0
5109,5109,1005242,M,26-35,1,2,3,1,676500,0,2,67.0
5110,5110,1005243,M,0-17,10,2,4,0,154149,0,0,15.0
5111,5111,1005244,M,18-25,4,2,1,0,248013,0,1,21.0
5112,5112,1005245,F,46-50,1,1,2,1,133304,1,4,14.0
5113,5113,1005246,F,18-25,0,2,1,1,553168,1,1,65.0
5114,5114,1005247,F,0-17,10,1,1,0,117366,1,0,18.0
5115,5115,1005248,F,46-50,14,1,1,1,384193,1,4,54.0
5116,5116,1005249,F,46-50,14,1,1,1,1772334,1,4,178.0
5117,5117,1005250,M,51-55,6,1,4,1,1401392,0,5,161.0
5118,5118,1005251,F,26-35,17,0,1,1,763510,1,2,91.0
5119,5119,1005252,M,26-35,20,1,0,0,375146,0,2,32.0
5120,5120,1005253,F,55+,13,2,1,0,677390,1,6,70.0
5121,5121,1005254,M,18-25,4,2,1,1,501623,0,1,44.0
5122,5122,1005255,M,0-17,10,0,3,0,971188,0,0,80.0
5123,5123,1005256,M,26-35,16,1,4,1,3684996,0,2,432.0
5124,5124,1005257,F,26-35,2,0,4,0,419721,1,2,42.0
5125,5125,1005258,M,36-45,4,2,1,0,138285,0,3,13.0
5126,5126,1005259,M,26-35,6,1,1,1,194255,0,2,21.0
5127,5127,1005260,M,36-45,7,0,1,1,787624,0,3,104.0
5128,5128,1005261,M,36-45,12,0,3,0,602801,0,3,54.0
5129,5129,1005262,F,26-35,14,2,2,0,217308,1,2,32.0
5130,5130,1005263,M,36-45,7,1,1,0,768140,0,3,60.0
5131,5131,1005264,M,18-25,4,1,4,0,828303,0,1,79.0
5132,5132,1005265,M,46-50,1,1,2,1,1339917,0,4,143.0
5133,5133,1005266,M,36-45,1,2,1,0,206999,0,3,19.0
5134,5134,1005267,M,36-45,7,2,2,0,423439,0,3,50.0
5135,5135,1005269,M,18-25,0,1,4,0,1418399,0,1,175.0
5136,5136,1005270,M,26-35,12,2,3,1,607847,0,2,53.0
5137,5137,1005271,F,26-35,0,0,1,0,1947865,1,2,205.0
5138,5138,1005272,M,26-35,7,0,4,0,341147,0,2,52.0
5139,5139,1005273,M,55+,20,1,3,1,1530704,0,6,167.0
5140,5140,1005274,M,26-35,0,0,4,0,48968,0,2,9.0
5141,5141,1005275,M,26-35,17,0,4,0,446597,0,2,48.0
5142,5142,1005276,F,26-35,4,1,1,1,432939,1,2,44.0
5143,5143,1005277,M,26-35,20,1,2,0,1451150,0,2,165.0
5144,5144,1005278,F,26-35,7,1,1,0,902677,1,2,87.0
5145,5145,1005279,F,26-35,14,1,2,1,198278,1,2,28.0
5146,5146,1005280,M,18-25,4,2,3,0,124706,0,1,14.0
5147,5147,1005281,M,26-35,2,0,2,0,1264890,0,2,136.0
5148,5148,1005282,F,18-25,4,1,1,1,1167721,1,1,168.0
5149,5149,1005283,M,18-25,2,2,1,1,1688427,0,1,162.0
5150,5150,1005284,M,26-35,16,2,1,0,357686,0,2,33.0
5151,5151,1005285,M,18-25,4,0,1,0,244659,0,1,24.0
5152,5152,1005286,M,46-50,16,1,0,0,803636,0,4,102.0
5153,5153,1005287,M,26-35,8,2,0,0,1030501,0,2,113.0
5154,5154,1005288,M,55+,13,0,3,0,168096,0,6,21.0
5155,5155,1005290,F,18-25,4,1,0,1,200246,1,1,21.0
5156,5156,1005291,M,46-50,1,2,3,1,402115,0,4,39.0
5157,5157,1005292,M,26-35,0,0,1,0,140735,0,2,18.0
5158,5158,1005293,M,26-35,12,2,2,0,418755,0,2,37.0
5159,5159,1005294,M,26-35,2,0,0,1,706145,0,2,71.0
5160,5160,1005295,M,36-45,7,2,1,1,112623,0,3,11.0
5161,5161,1005296,F,0-17,0,2,2,0,368872,1,0,37.0
5162,5162,1005297,M,26-35,12,2,4,0,252528,0,2,19.0
5163,5163,1005298,M,36-45,17,1,1,0,195445,0,3,20.0
5164,5164,1005299,M,26-35,2,1,3,1,181249,0,2,27.0
5165,5165,1005300,M,26-35,20,0,0,0,1593297,0,2,154.0
5166,5166,1005301,M,26-35,17,2,1,1,690414,0,2,74.0
5167,5167,1005302,F,0-17,10,0,1,0,887283,1,0,127.0
5168,5168,1005303,F,55+,6,2,3,1,238305,1,6,25.0
5169,5169,1005304,F,36-45,9,0,4,1,161084,1,3,19.0
5170,5170,1005305,F,18-25,4,2,3,1,1158311,1,1,124.0
5171,5171,1005306,F,26-35,17,1,4,0,2782495,1,2,326.0
5172,5172,1005307,M,26-35,5,2,1,0,428084,0,2,35.0
5173,5173,1005308,M,55+,7,2,2,0,219835,0,6,20.0
5174,5174,1005309,M,26-35,0,2,1,0,102863,0,2,13.0
5175,5175,1005310,F,55+,1,2,3,0,475215,1,6,49.0
5176,5176,1005311,M,51-55,0,2,2,1,182860,0,5,22.0
5177,5177,1005312,M,26-35,1,0,1,0,3824963,0,2,392.0
5178,5178,1005313,M,55+,0,0,3,0,324718,0,6,39.0
5179,5179,1005314,F,26-35,0,0,2,0,95730,1,2,12.0
5180,5180,1005315,M,26-35,12,0,1,1,162770,0,2,18.0
5181,5181,1005316,M,18-25,4,0,2,0,156681,0,1,18.0
5182,5182,1005317,F,26-35,0,0,1,0,2436019,1,2,273.0
5183,5183,1005318,M,18-25,17,1,4,1,640362,0,1,52.0
5184,5184,1005319,M,18-25,17,1,1,0,2221704,0,1,214.0
5185,5185,1005320,F,18-25,5,1,3,0,73112,1,1,10.0
5186,5186,1005321,M,26-35,4,2,0,0,1174918,0,2,157.0
5187,5187,1005322,M,36-45,17,0,3,1,470917,0,3,47.0
5188,5188,1005323,M,26-35,20,1,1,1,1313786,0,2,129.0
5189,5189,1005324,M,26-35,7,2,0,1,970073,0,2,84.0
5190,5190,1005325,F,51-55,7,2,3,1,165534,1,5,26.0
5191,5191,1005326,M,26-35,2,0,1,1,319679,0,2,55.0
5192,5192,1005327,M,26-35,7,0,1,0,953683,0,2,89.0
5193,5193,1005328,F,26-35,4,1,3,1,154698,1,2,22.0
5194,5194,1005329,F,26-35,5,1,1,0,2760723,1,2,287.0
5195,5195,1005330,F,26-35,0,2,2,0,294664,1,2,34.0
5196,5196,1005332,M,18-25,4,2,2,0,583699,0,1,35.0
5197,5197,1005333,F,26-35,7,0,4,0,3648899,1,2,440.0
5198,5198,1005334,F,55+,13,2,4,1,147526,1,6,31.0
5199,5199,1005335,M,26-35,14,1,1,1,794561,0,2,83.0
5200,5200,1005336,M,55+,7,2,4,0,444209,0,6,26.0
5201,5201,1005337,F,36-45,3,2,3,1,1018397,1,3,92.0
5202,5202,1005338,M,26-35,17,2,4,0,546618,0,2,43.0
5203,5203,1005339,M,18-25,17,2,1,0,778508,0,1,58.0
5204,5204,1005340,F,51-55,3,2,1,1,840183,1,5,104.0
5205,5205,1005341,F,26-35,3,2,1,1,558092,1,2,66.0
5206,5206,1005342,F,36-45,7,1,2,0,621694,1,3,57.0
5207,5207,1005343,F,26-35,9,0,1,1,188449,1,2,16.0
5208,5208,1005344,F,51-55,1,2,3,0,855262,1,5,108.0
5209,5209,1005345,F,26-35,17,2,2,1,1821818,1,2,188.0
5210,5210,1005346,F,26-35,3,0,2,0,188016,1,2,20.0
5211,5211,1005347,M,26-35,6,0,1,0,1071989,0,2,128.0
5212,5212,1005348,M,18-25,5,1,1,0,164935,0,1,21.0
5213,5213,1005349,F,51-55,2,2,1,1,1069855,1,5,125.0
5214,5214,1005350,M,18-25,5,0,1,0,1183953,0,1,116.0
5215,5215,1005351,F,46-50,1,2,4,1,133191,1,4,10.0
5216,5216,1005352,F,36-45,5,2,1,1,904092,1,3,113.0
5217,5217,1005353,M,26-35,6,2,4,1,540219,0,2,57.0
5218,5218,1005355,M,55+,0,1,0,1,1084605,0,6,108.0
5219,5219,1005357,F,18-25,20,1,2,1,249800,1,1,26.0
5220,5220,1005358,M,36-45,7,2,2,0,195218,0,3,13.0
5221,5221,1005359,M,18-25,16,1,3,0,2992433,0,1,269.0
5222,5222,1005360,M,18-25,12,2,2,0,188270,0,1,20.0
5223,5223,1005361,F,51-55,16,0,3,0,889029,1,5,104.0
5224,5224,1005362,M,36-45,13,2,1,0,364286,0,3,47.0
5225,5225,1005363,M,55+,13,2,1,0,565272,0,6,37.0
5226,5226,1005364,F,26-35,3,0,3,0,2175222,1,2,204.0
5227,5227,1005365,M,18-25,12,2,0,0,1458661,0,1,148.0
5228,5228,1005366,M,18-25,12,2,3,0,680403,0,1,69.0
5229,5229,1005367,M,18-25,4,0,1,0,4098692,0,1,565.0
5230,5230,1005368,F,26-35,17,2,1,0,529870,1,2,48.0
5231,5231,1005369,M,26-35,15,0,1,0,1384759,0,2,132.0
5232,5232,1005370,M,26-35,12,2,1,0,114977,0,2,13.0
5233,5233,1005371,M,26-35,11,0,0,0,1718066,0,2,180.0
5234,5234,1005372,M,26-35,4,2,3,0,193729,0,2,17.0
5235,5235,1005373,M,18-25,12,0,1,0,205532,0,1,15.0
5236,5236,1005374,M,36-45,7,2,4,0,198964,0,3,23.0
5237,5237,1005375,M,26-35,0,2,0,0,188574,0,2,19.0
5238,5238,1005376,M,26-35,17,1,1,1,1168125,0,2,120.0
5239,5239,1005377,F,18-25,3,1,3,0,197641,1,1,22.0
5240,5240,1005378,M,36-45,18,0,1,0,906614,0,3,101.0
5241,5241,1005379,M,26-35,7,2,1,0,190769,0,2,20.0
5242,5242,1005380,M,18-25,4,2,1,0,101234,0,1,13.0
5243,5243,1005381,M,26-35,14,1,4,1,144427,0,2,16.0
5244,5244,1005382,M,18-25,4,2,0,1,357828,0,1,31.0
5245,5245,1005383,M,36-45,1,2,0,0,177858,0,3,19.0
5246,5246,1005384,F,26-35,3,0,4,0,202385,1,2,25.0
5247,5247,1005385,M,26-35,12,1,0,1,321802,0,2,25.0
5248,5248,1005386,M,26-35,14,2,3,0,972922,0,2,78.0
5249,5249,1005387,F,26-35,1,1,4,1,3537756,1,2,405.0
5250,5250,1005388,F,18-25,4,2,1,0,156584,1,1,13.0
5251,5251,1005389,M,46-50,7,2,4,1,741616,0,4,75.0
5252,5252,1005390,M,0-17,0,2,1,0,1406356,0,0,112.0
5253,5253,1005391,M,26-35,7,0,0,0,52309,0,2,6.0
5254,5254,1005392,M,51-55,1,1,1,1,131293,0,5,13.0
5255,5255,1005393,M,36-45,7,2,2,0,860879,0,3,114.0
5256,5256,1005394,M,18-25,0,0,2,0,3618431,0,1,436.0
5257,5257,1005395,M,51-55,1,2,1,1,548637,0,5,61.0
5258,5258,1005396,M,26-35,6,2,0,0,530899,0,2,41.0
5259,5259,1005397,M,18-25,0,1,2,1,1639400,0,1,187.0
5260,5260,1005398,M,55+,17,2,4,1,147697,0,6,13.0
5261,5261,1005399,M,26-35,1,2,1,1,372144,0,2,30.0
5262,5262,1005400,F,18-25,4,2,2,0,152231,1,1,15.0
5263,5263,1005401,F,18-25,1,2,2,1,704642,1,1,78.0
5264,5264,1005402,F,26-35,0,2,4,1,481680,1,2,48.0
5265,5265,1005403,M,0-17,10,1,1,0,835673,0,0,84.0
5266,5266,1005404,M,26-35,0,2,4,1,1057430,0,2,108.0
5267,5267,1005406,F,36-45,0,2,3,1,434019,1,3,64.0
5268,5268,1005407,F,36-45,17,2,1,0,132609,1,3,14.0
5269,5269,1005408,M,26-35,20,2,3,0,502559,0,2,52.0
5270,5270,1005409,M,46-50,1,2,2,1,89990,0,4,10.0
5271,5271,1005410,F,46-50,2,2,3,1,193139,1,4,24.0
5272,5272,1005411,F,0-17,19,1,1,0,88125,1,0,14.0
5273,5273,1005412,M,26-35,12,0,3,0,1616722,0,2,142.0
5274,5274,1005413,M,36-45,1,1,1,0,1351067,0,3,111.0
5275,5275,1005414,M,0-17,10,2,2,0,422817,0,0,47.0
5276,5276,1005415,F,26-35,7,2,3,1,225462,1,2,29.0
5277,5277,1005416,F,26-35,5,2,3,0,285764,1,2,24.0
5278,5278,1005417,M,18-25,17,2,4,1,266068,0,1,27.0
5279,5279,1005418,F,26-35,0,2,1,1,1101957,1,2,117.0
5280,5280,1005419,F,18-25,12,2,3,1,470470,1,1,46.0
5281,5281,1005420,F,0-17,19,1,4,0,545641,1,0,95.0
5282,5282,1005421,M,36-45,17,0,1,1,291101,0,3,33.0
5283,5283,1005422,M,51-55,7,0,2,1,680081,0,5,92.0
5284,5284,1005423,F,51-55,5,2,0,1,648690,1,5,62.0
5285,5285,1005424,F,36-45,2,2,2,0,744759,1,3,77.0
5286,5286,1005425,M,18-25,4,1,1,0,230999,0,1,26.0
5287,5287,1005426,M,26-35,14,2,1,0,1494643,0,2,157.0
5288,5288,1005427,M,36-45,19,1,0,0,505779,0,3,44.0
5289,5289,1005428,F,26-35,6,1,4,0,2018576,1,2,208.0
5290,5290,1005429,F,26-35,1,1,3,0,454285,1,2,60.0
5291,5291,1005430,F,46-50,1,1,1,1,631138,1,4,78.0
5292,5292,1005431,M,55+,1,2,3,1,413028,0,6,49.0
5293,5293,1005432,M,55+,13,2,3,1,827837,0,6,89.0
5294,5294,1005433,F,36-45,17,1,3,1,2941595,1,3,352.0
5295,5295,1005434,F,26-35,7,0,1,1,1218503,1,2,130.0
5296,5296,1005435,M,46-50,18,2,4,0,321720,0,4,25.0
5297,5297,1005436,M,18-25,4,1,1,0,277865,0,1,21.0
5298,5298,1005437,M,26-35,11,2,4,0,748732,0,2,73.0
5299,5299,1005438,M,26-35,14,2,4,0,394020,0,2,43.0
5300,5300,1005439,M,55+,13,1,1,1,84153,0,6,11.0
5301,5301,1005440,F,46-50,2,1,1,1,239699,1,4,23.0
5302,5302,1005441,M,51-55,7,2,0,1,985891,0,5,97.0
5303,5303,1005442,M,26-35,7,2,3,1,417608,0,2,37.0
5304,5304,1005443,M,26-35,12,1,2,0,2102630,0,2,202.0
5305,5305,1005444,F,18-25,4,2,1,1,135962,1,1,22.0
5306,5306,1005445,M,26-35,0,2,1,1,828371,0,2,74.0
5307,5307,1005446,F,51-55,1,2,1,1,641090,1,5,54.0
5308,5308,1005447,M,46-50,2,0,3,0,599031,0,4,73.0
5309,5309,1005448,M,46-50,19,0,4,0,1402832,0,4,195.0
5310,5310,1005449,M,18-25,12,2,1,0,839707,0,1,63.0
5311,5311,1005450,M,18-25,12,0,1,0,1274335,0,1,159.0
5312,5312,1005451,F,26-35,1,0,3,1,548779,1,2,39.0
5313,5313,1005452,M,36-45,6,0,4,0,1378745,0,3,151.0
5314,5314,1005453,M,18-25,4,2,1,0,1255454,0,1,124.0
5315,5315,1005454,M,36-45,7,2,0,0,323391,0,3,30.0
5316,5316,1005455,F,18-25,17,2,4,0,801717,1,1,76.0
5317,5317,1005456,M,36-45,1,2,4,0,130909,0,3,18.0
5318,5318,1005457,M,18-25,12,0,1,1,995663,0,1,95.0
5319,5319,1005458,F,18-25,2,0,1,0,1924462,1,1,208.0
5320,5320,1005459,F,0-17,10,2,0,0,696684,1,0,92.0
5321,5321,1005460,M,18-25,4,0,4,0,493095,0,1,45.0
5322,5322,1005461,M,51-55,0,1,2,1,285841,0,5,35.0
5323,5323,1005462,M,26-35,17,2,3,0,187406,0,2,22.0
5324,5324,1005463,M,36-45,0,1,3,1,1424971,0,3,142.0
5325,5325,1005464,M,36-45,7,2,2,0,550727,0,3,55.0
5326,5326,1005465,F,26-35,0,0,0,1,73282,1,2,13.0
5327,5327,1005466,M,26-35,12,1,1,0,1208289,0,2,110.0
5328,5328,1005467,M,36-45,0,2,1,0,129946,0,3,14.0
5329,5329,1005468,M,26-35,12,0,1,0,1993182,0,2,201.0
5330,5330,1005469,M,36-45,12,2,2,0,716879,0,3,59.0
5331,5331,1005470,M,55+,7,2,3,0,590574,0,6,53.0
5332,5332,1005471,M,18-25,7,0,1,0,129416,0,1,12.0
5333,5333,1005472,M,36-45,1,2,0,1,1405962,0,3,164.0
5334,5334,1005473,M,26-35,1,2,3,0,716753,0,2,62.0
5335,5335,1005474,M,26-35,12,0,2,0,255459,0,2,24.0
5336,5336,1005475,M,26-35,4,0,2,0,1959623,0,2,197.0
5337,5337,1005476,F,36-45,0,0,4,1,161361,1,3,15.0
5338,5338,1005477,M,36-45,1,1,1,0,118227,0,3,11.0
5339,5339,1005478,M,36-45,7,2,1,0,177156,0,3,19.0
5340,5340,1005479,M,36-45,1,2,4,0,461040,0,3,55.0
5341,5341,1005480,F,26-35,14,1,0,1,521670,1,2,75.0
5342,5342,1005481,M,46-50,12,2,0,0,213422,0,4,24.0
5343,5343,1005482,M,18-25,7,0,1,0,1974813,0,1,188.0
5344,5344,1005483,F,26-35,6,1,3,0,1106516,1,2,128.0
5345,5345,1005484,M,46-50,17,2,4,1,577678,0,4,41.0
5346,5346,1005485,M,26-35,4,2,0,1,679091,0,2,64.0
5347,5347,1005486,M,26-35,0,2,3,0,326406,0,2,21.0
5348,5348,1005487,M,26-35,17,1,0,0,243493,0,2,20.0
5349,5349,1005488,M,26-35,15,2,1,0,1061422,0,2,132.0
5350,5350,1005489,M,18-25,7,2,0,0,444019,0,1,37.0
5351,5351,1005490,M,46-50,17,2,3,0,746763,0,4,72.0
5352,5352,1005491,M,18-25,7,0,1,0,982453,0,1,107.0
5353,5353,1005492,M,18-25,4,0,4,1,1627055,0,1,226.0
5354,5354,1005493,M,36-45,12,1,3,0,2300303,0,3,280.0
5355,5355,1005494,F,36-45,17,1,1,1,397449,1,3,35.0
5356,5356,1005495,F,18-25,4,1,3,1,178058,1,1,18.0
5357,5357,1005496,M,26-35,7,1,1,0,313853,0,2,36.0
5358,5358,1005497,M,26-35,4,0,1,1,850326,0,2,71.0
5359,5359,1005498,F,51-55,1,2,3,1,227193,1,5,25.0
5360,5360,1005499,F,26-35,19,0,1,0,444465,1,2,38.0
5361,5361,1005500,F,36-45,20,1,1,0,279743,1,3,36.0
5362,5362,1005501,M,26-35,2,0,3,0,2052393,0,2,284.0
5363,5363,1005502,M,26-35,2,0,4,0,552089,0,2,61.0
5364,5364,1005503,F,26-35,9,2,1,0,249600,1,2,24.0
5365,5365,1005504,M,46-50,7,1,1,1,3810619,0,4,310.0
5366,5366,1005505,F,26-35,4,1,3,1,569079,1,2,41.0
5367,5367,1005506,F,18-25,14,0,1,0,270479,1,1,26.0
5368,5368,1005507,M,46-50,7,2,1,1,225176,0,4,27.0
5369,5369,1005508,M,26-35,20,2,1,0,379289,0,2,43.0
5370,5370,1005509,M,26-35,0,0,1,0,434911,0,2,59.0
5371,5371,1005510,M,18-25,4,2,4,0,434654,0,1,33.0
5372,5372,1005511,M,46-50,1,1,1,1,4032528,0,4,360.0
5373,5373,1005512,F,26-35,17,1,2,1,1254527,1,2,116.0
5374,5374,1005513,M,36-45,1,2,2,1,296560,0,3,33.0
5375,5375,1005514,F,0-17,10,2,3,0,188291,1,0,22.0
5376,5376,1005515,M,18-25,4,2,1,0,340548,0,1,29.0
5377,5377,1005516,F,51-55,16,2,3,1,764909,1,5,74.0
5378,5378,1005517,M,55+,0,2,2,1,1637965,0,6,165.0
5379,5379,1005518,M,51-55,17,1,3,1,689555,0,5,59.0
5380,5380,1005519,M,36-45,15,2,3,0,1594015,0,3,182.0
5381,5381,1005520,M,46-50,1,2,0,1,1087896,0,4,101.0
5382,5382,1005521,F,26-35,6,2,0,0,235781,1,2,25.0
5383,5383,1005522,M,26-35,14,1,0,0,2660408,0,2,287.0
5384,5384,1005523,M,36-45,0,1,2,1,1865016,0,3,183.0
5385,5385,1005524,F,0-17,10,1,1,0,586065,1,0,86.0
5386,5386,1005525,F,0-17,10,2,3,0,104708,1,0,11.0
5387,5387,1005526,F,36-45,2,0,0,0,1306388,1,3,151.0
5388,5388,1005527,M,26-35,1,2,0,0,131382,0,2,14.0
5389,5389,1005528,M,51-55,1,2,3,1,363095,0,5,32.0
5390,5390,1005529,M,18-25,6,2,4,0,158541,0,1,15.0
5391,5391,1005530,F,18-25,4,1,0,0,2430399,1,1,339.0
5392,5392,1005531,M,51-55,17,2,0,1,1105328,0,5,74.0
5393,5393,1005532,M,26-35,17,2,2,0,434767,0,2,49.0
5394,5394,1005533,F,51-55,2,0,1,1,132982,1,5,11.0
5395,5395,1005534,M,46-50,16,2,3,1,507309,0,4,35.0
5396,5396,1005535,M,26-35,15,1,1,1,886927,0,2,92.0
5397,5397,1005536,M,26-35,16,1,2,1,2413092,0,2,317.0
5398,5398,1005537,F,55+,1,2,2,0,398912,1,6,36.0
5399,5399,1005538,M,46-50,12,1,2,1,811168,0,4,91.0
5400,5400,1005539,F,26-35,20,1,1,1,2245096,1,2,247.0
5401,5401,1005540,M,36-45,1,2,4,1,335239,0,3,37.0
5402,5402,1005541,M,55+,7,2,1,0,212024,0,6,15.0
5403,5403,1005542,M,46-50,7,2,1,1,326019,0,4,28.0
5404,5404,1005543,M,26-35,17,0,2,0,1687441,0,2,171.0
5405,5405,1005544,M,26-35,15,1,4,1,214815,0,2,24.0
5406,5406,1005545,F,36-45,16,2,3,1,833595,1,3,81.0
5407,5407,1005546,M,18-25,14,2,1,0,177706,0,1,19.0
5408,5408,1005547,F,18-25,4,0,3,1,609878,1,1,82.0
5409,5409,1005548,F,18-25,4,0,4,0,750834,1,1,98.0
5410,5410,1005549,F,51-55,9,2,1,1,165024,1,5,18.0
5411,5411,1005550,M,36-45,15,1,2,0,3413646,0,3,330.0
5412,5412,1005551,F,36-45,20,0,1,0,230674,1,3,29.0
5413,5413,1005552,M,51-55,7,2,1,1,198326,0,5,29.0
5414,5414,1005553,M,36-45,3,2,3,0,1277925,0,3,134.0
5415,5415,1005554,M,26-35,1,1,1,0,608451,0,2,52.0
5416,5416,1005555,M,0-17,10,1,2,0,2499271,0,0,276.0
5417,5417,1005556,M,46-50,6,0,0,0,1387035,0,4,151.0
5418,5418,1005557,M,36-45,14,2,1,1,1154353,0,3,108.0
5419,5419,1005558,M,0-17,10,1,2,0,861932,0,0,124.0
5420,5420,1005559,M,51-55,1,2,1,1,231703,0,5,24.0
5421,5421,1005560,F,36-45,17,2,4,1,519162,1,3,45.0
5422,5422,1005561,F,26-35,3,2,0,1,758746,1,2,107.0
5423,5423,1005562,F,36-45,1,2,4,0,329861,1,3,43.0
5424,5424,1005563,F,26-35,7,2,3,0,150098,1,2,17.0
5425,5425,1005564,M,46-50,20,1,0,0,169858,0,4,22.0
5426,5426,1005565,M,18-25,17,2,2,0,1047786,0,1,101.0
5427,5427,1005566,M,36-45,7,2,2,0,618830,0,3,67.0
5428,5428,1005567,M,51-55,3,1,0,1,1522820,0,5,210.0
5429,5429,1005568,M,18-25,4,2,3,0,2288380,0,1,183.0
5430,5430,1005570,M,26-35,1,1,3,0,1785402,0,2,157.0
5431,5431,1005571,F,26-35,9,2,2,0,491500,1,2,57.0
5432,5432,1005572,F,26-35,4,1,0,1,468526,1,2,40.0
5433,5433,1005573,F,36-45,1,1,1,1,748918,1,3,85.0
5434,5434,1005574,M,26-35,0,1,4,0,897357,0,2,99.0
5435,5435,1005575,M,36-45,7,2,2,0,913035,0,3,142.0
5436,5436,1005576,M,26-35,4,2,3,0,1781630,0,2,161.0
5437,5437,1005577,M,51-55,1,2,1,1,173424,0,5,18.0
5438,5438,1005578,F,18-25,1,2,1,1,527292,1,1,47.0
5439,5439,1005579,F,36-45,7,1,4,1,175846,1,3,16.0
5440,5440,1005580,M,46-50,7,1,4,0,1874445,0,4,206.0
5441,5441,1005581,M,26-35,0,0,1,1,317238,0,2,20.0
5442,5442,1005582,M,46-50,1,2,2,1,822078,0,4,73.0
5443,5443,1005583,M,55+,15,1,2,1,742144,0,6,66.0
5444,5444,1005584,F,51-55,0,0,4,0,312266,1,5,43.0
5445,5445,1005585,M,26-35,4,0,4,0,1085691,0,2,107.0
5446,5446,1005586,M,36-45,20,0,1,1,171053,0,3,16.0
5447,5447,1005587,M,26-35,17,2,4,1,322151,0,2,33.0
5448,5448,1005588,F,26-35,20,0,1,1,218546,1,2,25.0
5449,5449,1005589,F,26-35,0,0,0,1,201873,1,2,18.0
5450,5450,1005590,F,46-50,12,0,3,1,170426,1,4,18.0
5451,5451,1005591,M,18-25,0,1,4,0,305929,0,1,26.0
5452,5452,1005592,M,26-35,1,0,4,1,835381,0,2,67.0
